id,line_id,name,geometry,buildstart,opening,closure
2032,117,"",POINT(-0.196027665014356 51.5090713944167),1884,1884,999999
2034,117,"",POINT(-0.174649728427539 51.5150877905587),1884,1884,999999
2016,117,"",POINT(-0.103641203907699 51.5193486511217),1884,1884,999999
2018,117,"",POINT(-0.0890474714018978 51.5182761540112),1884,1884,999999
1639,200,Alemeda,POINT(-70.6791523513596 -33.4519751995044),1861,1863,1987
2036,117,"",POINT(-0.178352985651998 51.5182250178842),2009,2009,999999
2054,117,"",POINT(-0.0826523921971898 51.5169017660946),1884,1884,999999
2038,117,"",POINT(-0.200817046119766 51.520325962867),2009,2009,999999
2040,117,"",POINT(-0.210068276996196 51.5170064246184),2009,2009,999999
2042,117,"",POINT(-0.217766382194981 51.5124539216503),2009,2009,999999
2044,117,"",POINT(-0.22567452988693 51.5051222947087),2009,2009,999999
2050,117,"",POINT(-0.0757926379043852 51.5141165202674),1884,1884,999999
2062,162,"",POINT(-0.3157629835259 51.5507633806458),1932,1932,999999
4531,365,Guy Môquet,POINT(2.32733529445201 48.892679507359),,1946,999999
2187,204,"",POINT(0.00451459832402179 51.5287992709873),1902,1902,999999
2188,139,"",POINT(0.0176999589821492 51.5313067889832),1897,1902,999999
2190,139,"",POINT(0.0351831611110072 51.5353497295297),1897,1902,999999
4533,445,Shinbashi,POINT(139.759743508818 35.6654265764872),1989,1995,999999
4534,376,Auber,POINT(2.32961789641621 48.8723170137736),1968,1971,999999
4536,361,Caumartin,POINT(2.32826838491005 48.8735871218478),0,1923,1926
4538,354,Havre - Caumartin,POINT(2.32816912511709 48.8731083598997),,1926,999999
4539,380,Haussmann - Saint-Lazare,POINT(2.32889678769001 48.8750127521609),,1999,999999
1633,47,Boulevard Puerto Aéreo,POINT(-99.0963179700631 19.4198779324501),1967,1969,999999
1635,47,Zaragoza,POINT(-99.0821161454583 19.4116940609451),1967,1969,999999
2224,171,"",POINT(-0.0585555859659337 51.4737091445577),1866,1866,999999
1641,171,"",POINT(0.0317290001911203 51.4868612502234),1846,1849,999999
1830,202,"",POINT(-0.111675145412363 51.5863895047229),1846,1850,999999
1643,171,"",POINT(0.0549720315356126 51.4910989441543),1846,1849,999999
1644,171,"",POINT(0.0690290076712472 51.4899199549224),1846,1849,999999
1645,171,"",POINT(0.0190378215131091 51.4842498938832),1878,1879,999999
1833,202,"",POINT(-0.0867485093494906 51.5257028570651),1902,1904,999999
1646,171,"",POINT(-0.0115306776132229 51.4654076009133),1846,1849,999999
1647,171,"",POINT(-0.0221248012324793 51.4690136800615),1872,1873,999999
1648,171,"",POINT(-0.0326760354519138 51.47626849223),1849,1850,999999
1835,202,"",POINT(-0.103846080185775 51.5461421809952),1902,1904,999999
1649,159,"",POINT(-0.031277026199092 51.4765789484709),1879,1880,999999
1650,144,"",POINT(-0.418226766392451 51.4179820410503),1862,1864,999999
2225,171,"",POINT(-0.104324280022723 51.4392895686648),1866,1868,999999
1651,144,"",POINT(-0.40911395239138 51.4210877956955),1877,1878,999999
1838,115,"",POINT(-0.144338344012596 51.4806179118856),2016,2020,999999
1652,144,"",POINT(-0.372450770426411 51.415867363932),1862,1864,999999
1653,144,"",POINT(-0.34982768011858 51.4337068829689),1862,1864,999999
1841,163,"",POINT(-0.155754566094288 51.4075295799474),2007,2008,999999
2284,171,"",POINT(-0.0351816778264722 51.4168265623589),1856,1857,999999
1843,163,"",POINT(-0.157994802270593 51.3923187649865),1868,1868,999999
2230,164,"",POINT(-0.330089989609831 51.5165033824124),1905,1905,2019
1845,163,"",POINT(-0.154450482290514 51.3782451220876),1868,1868,999999
1847,163,"",POINT(-0.166907774170085 51.3689853459731),1868,1868,999999
2253,172,"",POINT(-0.0541936490149908 51.4192916940359),1863,1863,999999
1850,172,"",POINT(-0.100142241958366 51.3985463055282),1861,1862,999999
2063,207,"",POINT(-0.0717424476384281 51.5804588009257),1871,2007,999999
2232,164,"",POINT(-0.336379981504905 51.5332700202822),1926,1926,999999
2065,207,"",POINT(-0.117028988947055 51.5712938893797),1868,2007,999999
2192,139,"",POINT(0.0514117742709459 51.5389462878207),1897,1902,999999
2207,172,"",POINT(-0.0523417499506422 51.4667911785674),1870,1871,999999
2209,211,"",POINT(0.353950352645995 51.4624095481616),1852,1854,999999
2270,171,"",POINT(0.130621035035972 51.3457459010465),1876,1876,999999
2211,211,"",POINT(0.0785094183415254 51.5384961108738),1852,1854,999999
2233,212,"",POINT(0.246303497598802 51.5602857991929),1893,2015,999999
2214,211,"",POINT(0.341413477378666 51.5678579750854),1885,1886,999999
2215,211,"",POINT(0.509795098084908 51.5601612484517),1854,1855,999999
2256,171,"",POINT(-0.0803205941654426 51.4615526323486),1866,1868,999999
2216,211,"",POINT(0.422884682074624 51.5141922736211),0,1854,999999
2237,163,"",POINT(-0.0962679034370524 51.4865178339284),1862,1863,1916
2218,139,"",POINT(0.147309636781699 51.5418260116863),1902,1902,999999
2219,139,"",POINT(0.127337361375368 51.5402944335344),1902,1902,999999
2221,139,"",POINT(0.198896323710898 51.550233448089),1902,1902,999999
2240,172,"",POINT(-0.198848115698041 51.3438813327607),1865,1865,999999
2223,139,"",POINT(0.235048702917481 51.5589946914422),1934,1934,999999
2257,171,"",POINT(-0.0455216743845313 51.4498529953215),1886,1886,999999
2242,172,"",POINT(-0.241288351895633 51.3452874316504),1846,1847,999999
2244,172,"",POINT(-0.150601724609885 51.360227875142),1845,1847,999999
2281,163,"",POINT(-0.0155529396394058 51.4241782681619),1890,1892,999999
2246,163,"",POINT(-0.214312935605165 51.4093799253562),1927,1929,999999
2259,159,"",POINT(-0.052006418141417 51.4388298885818),2010,2010,999999
2248,163,"",POINT(-0.199255550890371 51.3956119272049),1927,1930,999999
2250,163,"",POINT(-0.196163756841685 51.3753558107624),1927,1930,999999
2272,171,"",POINT(0.0502865151482297 51.4401228558158),1866,1866,999999
2251,163,"",POINT(-0.204776215012174 51.3662345374092),1927,1930,999999
2261,171,"",POINT(-0.0252768881724137 51.4116993206619),1868,1868,999999
2264,171,"",POINT(-0.000322627679963716 51.4519179408482),1895,1895,999999
2266,171,"",POINT(0.044345967985322 51.4168087124004),1904,1904,999999
2274,171,"",POINT(0.103831243854302 51.4339599828644),1866,1866,999999
2268,171,"",POINT(0.0888260752573444 51.3735788963841),1868,1868,999999
2276,171,"",POINT(0.14846410872363 51.4404053375024),1866,1866,999999
2283,171,"",POINT(-0.0493232593720734 51.3979291513728),1863,1864,999999
2279,163,"",POINT(-0.0363008824708402 51.455074618171),1890,1892,999999
2286,171,"",POINT(-0.0248170441849425 51.444583438763),1856,1857,999999
2289,171,"",POINT(0.0102269154395458 51.3764057652589),1880,1882,999999
2288,171,"",POINT(-0.0403772646473328 51.4086557217243),1890,1890,999999
2290,171,"",POINT(-0.0142430522916754 51.381189636212),1880,1882,999999
2291,171,"",POINT(-0.026149913339566 51.3900976180098),1880,1882,999999
2292,171,"",POINT(-0.0376733109941654 51.4644319326424),1871,1871,999999
2293,159,"",POINT(-0.0364880156633092 51.4643648017372),2010,2010,999999
4532,445,Takeshiba,POINT(139.761916268265 35.6540014698488),1989,1995,999999
2294,171,"",POINT(-0.0411515117668557 51.4748589542361),1839,1839,999999
4535,354,Caumartin,POINT(2.32816208606479 48.873107706426),,1904,1926
4537,361,Havre - Caumartin,POINT(2.32826838491005 48.8735871218478),,1926,999999
4540,445,Hinode,POINT(139.759185114507 35.6494536034491),1989,1995,999999
2295,171,"",POINT(-0.054659815964186 51.426863671769),1839,1839,999999
4541,445,Shibaurafuto,POINT(139.757779853126 35.6418552575084),1989,1995,999999
2297,171,"",POINT(-0.0606172591416509 51.4175799683414),1839,1839,999999
2299,171,"",POINT(-0.0659027827970533 51.4123052277503),1839,1839,999999
2301,171,"",POINT(-0.0747695281202425 51.3971208914195),1839,1839,999999
4542,445,Odaiba-kaihinkoen,POINT(139.778904710891 35.6298992959525),1989,1995,999999
2304,160,"",POINT(-0.00183440503215593 51.5414137189596),2007,2011,999999
2306,160,"",POINT(0.00415368875849254 51.5324553388826),2007,2011,999999
5114,354,République,POINT(2.36448210583487 48.8671805845502),,1904,999999
2310,172,"",POINT(-0.093492023268368 51.3623768164867),1865,1865,999999
4544,448,La Aurora,POINT(-103.285594464029 20.6624690745357),0,0,999999
2312,172,"",POINT(-0.0988604119364425 51.3471380005814),1899,1899,999999
2314,171,"",POINT(-0.115594067089347 51.3374754217991),1841,1841,999999
4546,448,San Andrés,POINT(-103.306118304082 20.6653268556147),0,0,999999
5161,356,Saint-Placide,POINT(2.32695706031245 48.8470488710671),,1913,999999
4548,448,Oblatos,POINT(-103.322548368301 20.6703164982728),0,0,999999
5116,361,République,POINT(2.36298630803532 48.8675661834501),,1933,999999
4550,448,San Juan de Dios,POINT(-103.34096318546 20.6752522262612),0,0,999999
4552,448,Juárez,POINT(-103.354747482153 20.6749105986036),0,0,999999
5137,354,Saint-Fargeau,POINT(2.40462713212452 48.8723566245137),,1921,1971
4553,107,Periférico Sur,POINT(-103.401169175671 20.6069745468674),0,0,999999
5117,360,Reuilly - Diderot,POINT(2.38707149930306 48.8470219076401),,1931,999999
4555,107,España,POINT(-103.389371979571 20.6214226664065),0,0,999999
4557,107,Isla Raza,POINT(-103.38053445179 20.6327993108685),0,0,999999
4559,107,Urdaneta,POINT(-103.372707187623 20.6431649553045),0,0,999999
5119,352,Reuilly - Diderot,POINT(2.38631016018229 48.8472786355222),,1931,999999
4561,107,Santa Filomena,POINT(-103.363673082985 20.6542665976422),0,0,999999
5095,363,Pyrénées,POINT(2.38528493886938 48.8738727135089),,1935,999999
5151,364,Saint-Lazare,POINT(2.32794531724667 48.8757069944659),,1930,999999
5121,360,Richelieu - Drouot,POINT(2.33845196257198 48.871707352926),,1931,999999
5097,357,Mazas,POINT(2.36587100197917 48.8465176610417),1907,1906,999999
5099,357,Quai de la Rapée,POINT(2.36587327025157 48.8465176610417),,1916,999999
5139,362,Saint-François-Xavier,POINT(2.31442866919218 48.8516332715336),,1923,1937
5102,361,Ranelagh,POINT(2.27022150632123 48.8555557671757),,1922,999999
5123,303,Riquet,POINT(2.37383789122504 48.8883164801875),,1910,999999
5104,405,Raspail,POINT(2.33065561242898 48.8388762020419),,1906,1907
5106,358,Raspail,POINT(2.33065561242898 48.8388791425546),,1942,999999
5108,354,Rue Saint-Denis,POINT(2.35182853280099 48.8663787476321),,1904,1907
5125,353,Rome,POINT(2.32126135757088 48.8822310701724),,1902,999999
5110,364,Rennes,POINT(2.32785890339025 48.8480391601954),,1910,1939
5149,459,Saint-Lazare,POINT(2.32540481083061 48.8754042488718),,1911,1930
5112,363,République,POINT(2.36495206931556 48.8679883444532),,1935,999999
5141,365,Saint-François-Xavier,POINT(2.31442866919218 48.8516332715336),,1976,999999
5127,361,Rue des Boulets - Rue de Montreuil,POINT(2.38966194219805 48.8521217232991),,1933,1998
5129,364,Rue du Bac,POINT(2.32567675191618 48.8555711725512),,1910,999999
5131,354,Rue Saint-Maur,POINT(2.37987924282029 48.8642517447482),,1998,999999
5143,356,Saint-Germain-des-Prés,POINT(2.33443178600314 48.8536383528904),,1910,999999
5133,361,Saint-Augustin,POINT(2.32203284637521 48.8744614825413),,1923,999999
5135,374,  	Saint-Denis - Porte de Paris,POINT(2.35713792286509 48.9298301332238),2010,2014,999999
5154,352,Saint-Mandé — Tourelle,POINT(2.4183933464966 48.8464108685539),,1937,2002
5145,357,Saint-Jacques,POINT(2.33703418990004 48.832920240306),,1907,1942
5147,354,Saint-Lazare,POINT(2.32433257855581 48.8752172315841),,1904,999999
5167,364,Sèvres - Croix-Rouge,POINT(2.32678961532602 48.8517420155275),,1910,1923
5162,360,Saint-Sébastien,POINT(2.36735083525613 48.8606017803746),,1931,1932
5156,357,Saint-Marcel,POINT(2.36053772692009 48.8381714203912),,1906,999999
5158,352,Saint-Paul,POINT(2.36065576479317 48.8552430195057),,1900,999999
5159,361,Saint-Philippe du Roule,POINT(2.31006862360269 48.872039440062),,1923,999999
5164,356,Saint-Sulpice,POINT(2.3306726591772 48.8510925741088),,1910,999999
5166,354,Sentier,POINT(2.3461919727101 48.8676320877555),,1904,999999
5172,357,Sèvres - Lecourbe,POINT(2.30956021548616 48.8456217810354),,1913,1942
5170,405,Avenue de Suffren,POINT(2.30955581805813 48.8456203340774),,1906,1907
5173,358,Sèvres - Lecourbe,POINT(2.30955801676302 48.8456217810354),,1942,999999
5176,353,Aubervilliers,POINT(2.36586548002634 48.884293125459),,1903,1942
5178,303,Boulevard de la Villette,POINT(2.36948785864436 48.8846364033114),,1910,1942
5179,353,Aubervilliers - Boulevard de la Villette,POINT(2.36586457930605 48.884295520086),,1942,1946
5181,303,Stalingrad,POINT(2.36948513031771 48.8846441180066),,1946,999999
5182,357,Stalingrad,POINT(2.36697567388521 48.8843322243267),,1946,999999
5184,360,Strasbourg - Saint-Denis,POINT(2.35337293752633 48.8695268490617),,1931,999999
2330,214,"",POINT(-0.00426296089383982 51.5416606727303),1840,1840,999999
2296,159,"",POINT(-0.0536027668843531 51.4266165146234),2010,2010,999999
2298,159,"",POINT(-0.0597804286230144 51.4174151635796),2010,2010,999999
2300,159,"",POINT(-0.0644052966087827 51.4119618442157),2010,2010,999999
2335,214,"",POINT(0.0969004670181448 51.5638826526556),1899,1899,2015
2302,159,"",POINT(-0.0759807301929811 51.3974643864093),2010,2010,999999
2303,160,"",POINT(-0.00995379156614717 51.546053878376),2007,2011,999999
2305,160,"",POINT(0.000235708789489308 51.5380786496297),2007,2011,999999
2332,214,"",POINT(0.0245431824161244 51.5495357614964),1840,1840,999999
2307,160,"",POINT(0.00518392771820686 51.5271771275279),2007,2011,999999
2308,160,"",POINT(0.00491208419157374 51.5202887468225),2007,2011,999999
2347,202,"",POINT(-0.0909219904083045 51.6527144640466),1906,1910,999999
2309,171,"",POINT(-0.0945807173407047 51.3624002569142),1865,1865,999999
2336,214,"",POINT(0.112176179078716 51.5657513219837),1901,1901,2015
2311,171,"",POINT(-0.0999115648338318 51.3474193784928),1899,1899,999999
2313,172,"",POINT(-0.114092420093073 51.3369829024691),1858,1858,999999
2315,205,"",POINT(-0.607887134242674 51.6740359889304),1889,1892,999999
2337,214,"",POINT(0.128735085451922 51.5678842752413),1864,1864,2015
2316,214,"",POINT(0.183354764960001 51.5750831012191),1837,1839,999999
2317,214,"",POINT(-0.0477301127469616 51.5261098840883),1837,1839,1840
2318,214,"",POINT(-0.0762310281177179 51.5223994489542),1838,1840,1875
2371,209,"",POINT(0.331125307835237 51.6306541658809),2015,2015,999999
2319,214,"",POINT(-0.0828449012327042 51.5182840542997),1873,1875,999999
2320,214,"",POINT(0.299178705631846 51.6136187043872),1839,1840,999999
2348,202,"",POINT(-0.0963981827466966 51.6447936190324),1906,1910,999999
2321,214,"",POINT(-0.0598230803236959 51.5883249547066),1839,1840,999999
2322,214,"",POINT(-0.02644975292813 51.6853580979063),1839,1840,999999
2357,215,"",POINT(-0.0572008527034313 51.5410098267072),2015,2015,999999
2325,214,"",POINT(-0.0577589333441608 51.5410504813459),1872,1872,2015
2367,214,"",POINT(-0.070000565964051 51.5937157138556),1872,1872,2015
2326,214,"",POINT(-0.0604865173653764 51.5485433470144),1872,1872,999999
2327,161,"",POINT(-0.0570339603501111 51.5470569538572),1850,2007,999999
2338,161,"",POINT(-0.0755142538659754 51.5481620089807),1850,2007,999999
2329,214,"",POINT(-0.0369838224127932 51.5666172688902),1840,1840,999999
2349,202,"",POINT(-0.101116516609068 51.6339391420582),1871,1871,999999
2339,214,"",POINT(-0.0240595224498463 51.7021190961338),1846,1846,999999
2363,214,"",POINT(-0.076595025822769 51.5744170521182),1872,1872,2015
2340,214,"",POINT(-0.0286143404998427 51.670794765219),1855,1855,999999
2350,202,"",POINT(-0.110543965721916 51.618292558117),1871,1871,999999
2341,214,"",POINT(-0.0309461393460424 51.6555521884355),1884,1884,999999
2342,214,"",POINT(-0.0349288622553843 51.6428252863484),1839,1840,999999
2358,215,"",POINT(-0.0600686553464413 51.5486290100024),2015,2015,999999
2343,214,"",POINT(-0.0491686958534956 51.6126938676879),1840,1840,999999
2351,202,"",POINT(-0.120356538230737 51.6071370369604),1880,1880,999999
2344,214,"",POINT(-0.0538322935622944 51.6024454197386),1842,1842,999999
2345,215,"",POINT(-0.0252781560105007 51.7021861722757),2015,2015,999999
2352,202,"",POINT(-0.0941646469622981 51.6631244479456),1910,1910,999999
2346,202,"",POINT(-0.0929689543235668 51.6529119807689),1870,1871,1910
2353,202,"",POINT(-0.107340616639561 51.6847276966704),1910,1910,999999
2354,215,"",POINT(-0.0823644333619029 51.5181662949194),2015,2015,999999
2324,214,"",POINT(-0.0562155256629921 51.5279337172881),1872,1872,2015
2359,214,"",POINT(-0.0683151839742493 51.5586209282289),1872,1872,2015
2355,215,"",POINT(-0.055702748424892 51.527966308766),2015,2015,999999
2323,214,"",POINT(-0.0574770364216022 51.532208762767),1872,1872,2015
2356,215,"",POINT(-0.0569542342027489 51.5322358282869),2015,2015,999999
2364,215,"",POINT(-0.0767403271749458 51.5744239986095),2015,2015,999999
2360,215,"",POINT(-0.068392273506845 51.5586035000064),2015,2015,999999
2361,214,"",POINT(-0.0725676916652276 51.5650884162162),1872,1872,2015
2362,215,"",POINT(-0.0726788470077793 51.5650355773431),2015,2015,999999
2365,214,"",POINT(-0.0749984268735489 51.5831333730846),1872,1872,2015
2368,215,"",POINT(-0.070084835386325 51.5937209489587),2015,2015,999999
2366,215,"",POINT(-0.0750574154562287 51.5831229004441),2015,2015,999999
2370,215,"",POINT(-0.0709498521916316 51.6044550596674),2015,2015,999999
2331,214,"",POINT(0.00552383054343863 51.5459617919549),1873,1873,2015
2369,214,"",POINT(-0.0708371766328355 51.6044725549871),1872,1872,2015
2333,214,"",POINT(0.0465769182959548 51.5524828820077),1873,1873,2015
2334,214,"",POINT(0.0699479930970313 51.5590878889947),1839,1839,2015
2372,209,"",POINT(0.0246965242300234 51.5489523970407),2015,2015,999999
2373,209,"",POINT(0.00578436399555926 51.5453598233008),2015,2015,999999
2374,209,"",POINT(0.0468582649409939 51.5519761997521),2015,2015,999999
2375,209,"",POINT(0.0702106249566725 51.5585486601274),2015,2015,999999
2376,209,"",POINT(0.0969489189297974 51.5633783648198),2015,2015,999999
2377,209,"",POINT(0.112260959924328 51.5651739477672),2015,2015,999999
2378,209,"",POINT(0.128784297736814 51.5673169701433),2015,2015,999999
2379,209,"",POINT(0.183781796395721 51.5746428024255),2015,2015,999999
2380,209,"",POINT(0.205771501546366 51.5808579246537),2015,2015,999999
2328,214,"",POINT(-0.056919279907504 51.5616461323085),1872,1872,2015
2381,209,"",POINT(0.233792201541917 51.5923166684221),2015,2015,999999
4543,448,Tetlán,POINT(-103.275775698736 20.6597645847367),0,0,999999
2384,214,"",POINT(0.205064416235047 51.5814977547477),1910,1910,2015
2386,215,"",POINT(-0.0560952392143008 51.5613626800946),2015,2015,999999
5122,361,Richelieu - Drouot,POINT(2.3387419231737 48.8721912163342),,1933,999999
2387,215,"",POINT(-0.0327111331879735 51.5809730278457),2015,2015,999999
4545,448,San Jacinto,POINT(-103.297216712033 20.6639266002515),0,0,999999
2389,215,"",POINT(-0.00241064754487752 51.5865817822435),2015,2015,999999
2392,215,"",POINT(-0.0525680129977104 51.6479221060582),2015,2015,999999
2394,215,"",POINT(-0.0351865750384945 51.6920042415584),2015,2015,999999
4547,448,Cristóbal de Oñate,POINT(-103.313410763335 20.6675524522949),0,0,999999
2395,216,"",POINT(-0.164106211443141 51.5245262149745),1894,1898,999999
5146,358,Saint-Jacques,POINT(2.33703418990004 48.8329194802346),,1942,999999
4549,448,Belisario Domínguez,POINT(-103.331488056571 20.6727392363316),0,0,999999
5124,361,Robespierre,POINT(2.42367601529048 48.8558132527767),,1937,999999
4551,448,Plaza Universidad,POINT(-103.348062675603 20.6751137988571),0,0,999999
4554,107,Patria,POINT(-103.384991086225 20.6268056813767),0,0,999999
4556,107,Santuario Mártires de Cristo Rey,POINT(-103.395672760925 20.6137107502919),0,0,999999
5126,361,Rue de la Pompe,POINT(2.27575019955046 48.8642472213118),,1922,999999
4558,107,18 de Marzo,POINT(-103.376925668309 20.638162849444),0,0,999999
4560,107,Unidad Deportiva,POINT(-103.36915020449 20.647356634772),0,0,999999
5160,356,Vaugirard,POINT(2.32695934842084 48.8470473653346),,1910,1913
4562,107,Washington,POINT(-103.357402710538 20.6610755998374),0,0,999999
5100,354,Quatre-Septembre,POINT(2.3367122305909 48.8695409984462),,1904,999999
5128,361,Rue des Boulets,POINT(2.38966194219807 48.8521175099696),,1998,999999
5101,363,Rambuteau,POINT(2.35376916489696 48.8617618133196),,1935,999999
5103,356,Raspail,POINT(2.33082538342802 48.8389232502977),,1909,999999
5148,366,Saint-Lazare,POINT(2.3242154435774 48.8757265831579),,2003,999999
5105,357,Raspail,POINT(2.33066008007964 48.8388762020419),,1907,1942
5130,354,Saint-Maur,POINT(2.37986975400847 48.8642496640277),,1904,1998
5107,356,Réaumur - Sébastopol,POINT(2.35281443117597 48.8666882776205),,1908,999999
5109,354,Réaumur - Sébastopol,POINT(2.35182842186563 48.8663818419009),,1907,999999
5111,364,Rennes,POINT(2.32786391546662 48.848042458434),,1968,999999
5132,361,Saint-Ambroise,POINT(2.37482840953624 48.8609862505381),,1933,999999
5113,357,République,POINT(2.36372410018839 48.8679883444532),,1907,999999
5115,360,République,POINT(2.36295598781615 48.8675894523025),,1931,999999
5118,352,Rue de Reuilly,POINT(2.38631090739923 48.8472795296478),,1900,1931
5134,365,Saint-Denis - Porte de Paris,POINT(2.35636458960812 48.9300020642326),,1976,999999
5120,357,Richard-Lenoir,POINT(2.37200282724643 48.8599981119871),,1906,999999
5175,364,Solférino,POINT(2.32316027620354 48.8584827967655),,1910,999999
5150,460,Saint-Lazare,POINT(2.32794246067121 48.8757088732353),,1910,1930
5136,365,Saint-Denis - Université,POINT(2.36456798886377 48.9458437324367),,1998,999999
5138,355,Saint-Fargeau,POINT(2.40462713211261 48.8723558135181),,1971,999999
5163,360,Saint-Sébastien - Froissart,POINT(2.36735083525613 48.8606054891685),,1932,999999
5140,366,Saint-François-Xavier,POINT(2.31442866919218 48.8516358099794),,1937,1976
5152,365,Saint-Lazare,POINT(2.32540850542563 48.8754077021113),,1930,999999
5142,364,Saint-Georges,POINT(2.33743998976874 48.8784742154758),,1911,999999
5144,405,Saint-Jacques,POINT(2.33703188055154 48.8329194802448),,1906,1907
5153,352,Tourelle,POINT(2.41839214954635 48.8464090833122),,1934,1937
5165,362,Ségur,POINT(2.3069090695758 48.8474304423948),,1937,999999
5155,352,Saint-Mandé,POINT(2.4183933464966 48.8464108685539),,2002,999999
5157,356,Saint-Michel,POINT(2.3437415697056 48.8533980866953),,1910,999999
5183,353,Stalingrad,POINT(2.36586388194655 48.8842881621146),,1946,999999
5177,357,Aubervilliers - Boulevard de la Villette,POINT(2.36697319947046 48.8843361845213),,1942,1946
5168,362,Sèvres - Babylone,POINT(2.32608210752883 48.8510485062203),,1923,999999
5171,357,Rue de Sèvres,POINT(2.30956021548616 48.8456217810354),,1907,1913
5174,356,Simplon,POINT(2.34752961867576 48.8941749925784),,1908,999999
5180,303,Aubervilliers - Boulevard de la Villette,POINT(2.36948785864436 48.8846399915452),,1942,1946
5189,303,Sully - Morland,POINT(2.36177803410069 48.8513861875963),,1931,999999
5186,356,Strasbourg - Saint-Denis,POINT(2.3544065502513 48.8695844587248),,1931,999999
2382,209,"",POINT(0.299069899015905 51.612960201407),2015,2015,999999
2413,48,Chabacano,POINT(-99.1355524358709 19.4092368454982),1968,1970,999999
2383,214,"",POINT(0.233296963153123 51.5928833457712),1868,1868,2015
2385,215,"",POINT(0.0099954730597176 51.6331185074443),2015,2015,999999
2439,72,Quillota,POINT(-71.2418459882221 -32.8766098851796),1852,1856,1987
2388,215,"",POINT(-0.0191445094265532 51.5829747992629),2015,2015,999999
2414,54,Chabacano,POINT(-99.1338007469343 19.4101350721497),1991,1994,999999
2390,215,"",POINT(-8.36187100787811e-05 51.6091900291023),2015,2015,999999
2391,215,"",POINT(-0.0612903780039176 51.6247697807193),2015,2015,999999
2393,215,"",POINT(-0.0471708102667208 51.6724660235141),2015,2015,999999
2396,48,Cuatro Caminos,POINT(-99.2158232476542 19.4595657966862),1982,1984,999999
2399,53,Tacuba,POINT(-99.1887529141409 19.4595354216408),1981,1984,999999
2397,48,Panteones,POINT(-99.2035835772869 19.4588350271207),1982,1984,999999
2416,48,Viaducto,POINT(-99.136933318241 19.4010514915154),1968,1970,999999
2398,48,Tacuba,POINT(-99.1871776392854 19.4591617657034),1968,1970,999999
2415,55,Chabacano,POINT(-99.1339672826445 19.4084582663385),1984,1987,999999
2417,48,Xola,POINT(-99.137819237487 19.3951752758281),1968,1970,999999
2400,48,Cuitláhuac,POINT(-99.1815269050584 19.4572456674812),1968,1970,999999
2401,48,Popotla,POINT(-99.1755256908421 19.4528831314224),1968,1970,999999
2402,48,Colegio Militar,POINT(-99.1716456594924 19.4490354987353),1968,1970,999999
2418,48,Villa de Cortés,POINT(-99.1389675916051 19.3875484142322),1968,1970,999999
2403,48,Normal,POINT(-99.1673646626094 19.444574981844),1968,1970,999999
2404,48,San Cosme,POINT(-99.1607187775514 19.4418540445617),1968,1970,999999
2445,116,"",POINT(0.0853690604759834 51.6451832411707),1949,1949,999999
2405,48,Revolución,POINT(-99.1541889431207 19.4391154700806),1968,1970,999999
2419,48,Nativitas,POINT(-99.1400599925141 19.3801992972116),1968,1970,999999
2406,48,Hidalgo,POINT(-99.147270307309 19.4374696058989),1968,1970,999999
2407,49,Hidalgo,POINT(-99.1470405535572 19.4367550747939),1968,1970,999999
2408,48,Bellas Artes,POINT(-99.1417378835171 19.4363330730272),1968,1970,999999
2420,48,Portales,POINT(-99.141618238769 19.369803555935),1968,1970,999999
2409,54,Bellas Artes,POINT(-99.1404400555961 19.4373683311226),1991,1994,999999
2410,48,Allende,POINT(-99.1368956916568 19.435539493427),1968,1970,999999
2442,218,Panquehue,POINT(-70.8359838649139 -32.7722019651605),1870,1874,1993
2411,48,Zócalo,POINT(-99.1323598596992 19.4330502524332),1968,1970,999999
4563,445,Daiba,POINT(139.771411800745 35.6259117749292),1989,1995,999999
2412,48,San Antonio Abad,POINT(-99.134564142805 19.4159869752409),1968,1970,999999
2421,48,Ermita,POINT(-99.142961656292 19.3619044011804),1968,1970,999999
2432,200,Baron,POINT(-71.6056485698225 -33.0421528901721),1852,1855,1987
2422,58,Ermita,POINT(-99.1433482707541 19.3600549783776),2008,2012,999999
4564,445,	Fune-no-kagakukan,POINT(139.773081083268 35.6213689872654),1989,1995,999999
2423,48,General Anaya,POINT(-99.1450635107819 19.3532220177726),1968,1970,999999
2433,200,Viña del Mar,POINT(-71.5506454108464 -33.0264713570307),1852,1855,1987
2424,48,Tasqueña,POINT(-99.1395297620275 19.3437513365913),1968,1970,999999
2427,158,San Diego,POINT(-70.6462302053909 -33.4768817713742),0,1857,1980
2425,111,Tasqueña,POINT(-99.1398769997619 19.3436833580331),1980,1986,999999
2429,158,Ñuñoa,POINT(-70.6286536093874 -33.4537549128707),1893,1903,1942
2426,200,Mapocho,POINT(-70.6545474937326 -33.4321759854205),1905,1913,1986
2443,218,Chagres,POINT(-70.9578314340143 -32.806390037706),1870,1874,1993
2449,216,"",POINT(-0.359392547460175 51.5574657822423),1925,1926,999999
2453,217,Aguas Claras,POINT(-70.7357810848287 -32.7562590553803),1912,1914,1965
2434,200,Salto,POINT(-71.5212569926034 -33.0412528444057),1852,1855,1987
2435,200,Quilpue,POINT(-71.4444722789376 -33.0452886608537),1852,1856,1987
2446,116,"",POINT(0.103030891223938 51.6711337340504),1949,1949,999999
